Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
MEIM.S1WA,2017.04,99689,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2017.05,96477,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2017.06,91929,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2017.07,92164,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2017.08,94430,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2017.09,94501,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2017.10,99537,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2017.11,107416,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2017.12,113552,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2018.01,110442,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2018.02,105860,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2018.03,104266,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2018.04,101055,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2018.05,96619,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2018.06,92780,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2018.07,93803,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2018.08,96059,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2018.09,96408,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2018.10,101121,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2018.11,107396,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2018.12,114632,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2019.01,112695,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2019.02,107452,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2019.03,104577,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2019.04,100350,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2019.05,99121,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2019.06,93822,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2019.07,94662,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2019.08,95874,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2019.09,97556,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Actual,,
MEIM.S1WA,2019.10,99389,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Actual,,
MEIM.S1WS,1999.04,77224,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,1999.05,72850,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,1999.06,71615,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,1999.07,71503,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,1999.08,71899,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,1999.09,72894,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,1999.10,73531,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,1999.11,74643,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,1999.12,74723,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2000.01,74000,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2000.02,75702,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2000.03,76460,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2000.04,75493,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2000.05,76063,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2000.06,75761,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2000.07,76203,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2000.08,76137,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2000.09,75689,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2000.10,75978,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2000.11,76598,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2000.12,77693,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2001.01,78042,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2001.02,78038,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2001.03,79225,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2001.04,78730,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2001.05,78718,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2001.06,80534,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2001.07,80308,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2001.08,80812,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2001.09,82077,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2001.10,83330,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2001.11,83683,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2001.12,82468,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2002.01,82697,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2002.02,90344,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2002.03,84976,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2002.04,85320,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2002.05,85597,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2002.06,84948,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2002.07,85778,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2002.08,85952,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2002.09,86557,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2002.10,85922,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2002.11,84362,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2002.12,85364,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2003.01,86048,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2003.02,84630,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2003.03,85266,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2003.04,85926,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2003.05,86570,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2003.06,87149,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2003.07,86365,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2003.08,88728,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2003.09,85312,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2003.10,86057,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2003.11,86635,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2003.12,87026,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2004.01,86604,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2004.02,86281,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2004.03,86810,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2004.04,87368,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2004.05,86816,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2004.06,87030,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2004.07,87011,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2004.08,85619,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2004.09,86316,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2004.10,85658,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2004.11,87453,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2004.12,86787,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2005.01,86611,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2005.02,91687,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2005.03,86457,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2005.04,87599,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2005.05,87271,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2005.06,86552,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2005.07,87142,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2005.08,87374,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2005.09,87654,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2005.10,87254,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2005.11,86428,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2005.12,85996,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2006.01,85356,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2006.02,85821,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2006.03,85751,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2006.04,85057,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2006.05,86035,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2006.06,86695,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2006.07,87090,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2006.08,91409,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2006.09,87206,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2006.10,87309,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2006.11,86634,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2006.12,86161,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2007.01,86895,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2007.02,87119,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
MEIM.S1WS,2007.03,87181,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,Primary industries,Seasonally adjusted,,
